Date,Open,High,Low,Close,Volume
2021-10-29,977.62,979.99,972.47,974.67,1140000000
2021-11-01,978.17,982.54,967.92,970.42,1280000000
2021-11-02,972.65,977.17,967.65,975.13,1330000000
2021-11-03,976.72,978.8,969.53,972.64,2600000000
2021-11-04,973.63,981.7,968.95,980.11,1560000000
2021-11-05,980.78,982.59,975.83,980.03,944990000
2021-11-08,983.65,986.82,976.63,980.22,1470000000
2021-11-09,980.38,983.65,977.14,980.53,1250000000
2021-11-10,977.1,981.85,975.13,979.27,1300000000
2021-11-11,978.04,981.93,975.93,979.88,1350000000
2021-11-12,982.83,985.04,978.86,979.59,1190000000
2021-11-15,981.27,986.79,980.98,984.06,1640000000
2021-11-16,986.13,990.01,983.13,986.51,2130000000
2021-11-17,987.92,991.63,984.92,986.52,3060000000
2021-11-18,985.22,992.05,984.13,989.18,2590000000
2021-11-19,990.63,992.86,982.23,984.39,2710000000
2021-11-22,987.02,992.11,984.81,989.18,3420000000
2021-11-23,991.08,992.04,984.91,987.26,1990000000
2021-11-24,989.7,994.89,987.45,989.19,2280000000
2021-11-25,992.69,993.69,984.49,987.6,2220000000
2021-11-26,980.33,981.54,959.97,961.93,4120000000
2021-11-29,961.15,966.7,947.16,948.28,2550000000
2021-11-30,955.91,963.18,933.35,935.08,3650000000
2021-12-01,940.99,949.07,931.04,947.82,1900000000
2021-12-02,942.9,948.4,939.68,947.84,1250000000
2021-12-03,948.38,951.21,943.69,943.76,1150000000
2021-12-07,952.43,959.75,948.48,957.96,1740000000
2021-12-08,963.35,966.39,957.97,964.44,2010000000
2021-12-09,966.18,967.51,958.05,962.24,1450000000
2021-12-13,967.89,969.77,960.96,966.81,1210000000
2021-12-14,962.36,971.36,959.5,971.13,1330000000
2021-12-15,967.99,970.64,962.62,964.12,849100000
2021-12-16,968.68,980.62,963.72,980.51,1910000000
2021-12-17,978.82,980.9,974.57,977.86,1770000000
2021-12-20,969.43,971.87,956.3,959.26,1740000000
2021-12-21,964.38,968.32,960.83,962.82,941560000
2021-12-22,966.86,969.3,963.48,965.38,849400000
2021-12-23,970.02,979.77,969.75,975.92,1650000000
2021-12-24,977.15,978.57,972.61,975.13,1040000000
2021-12-27,977.89,978.5,972.06,975.51,801100000
2021-12-28,978.5,986.04,978.32,982.48,1950000000
2021-12-29,983.23,990.57,981.58,989.3,1850000000
2021-12-30,991.81,993.53,986.45,990.75,1540000000
2022-01-04,995.8,1002.71,995.17,999.46,2460000000
2022-01-05,1000.1,1004.26,998.04,1002.61,1810000000
2022-01-06,992.83,994.69,983.14,983.71,2710000000
2022-01-07,988.09,990.41,981.31,985.96,1870000000
2022-01-10,987.7,990.32,982.39,985.79,1390000000
2022-01-11,986.44,992.59,986.14,991.82,1380000000
2022-01-12,998.06,1000.2,993.85,998.37,1750000000
2022-01-13,999.53,1001.51,994.06,996.96,1690000000
2022-01-14,994.58,997.64,989.86,993.89,1590000000
2022-01-17,995.84,999.19,993.6,996.67,1110000000
2022-01-18,998.76,1000.87,987.06,987.6,1830000000
2022-01-19,987.06,993.94,985.12,989.16,2510000000
2022-01-20,992.1,994.56,989.66,990.44,2120000000
2022-01-21,985.8,989.43,980.71,987.06,2420000000
2022-01-24,985.41,989.48,981.81,985.15,2180000000
2022-01-25,981.75,985.84,975.62,985.44,2110000000
2022-01-26,989.7,995.43,988.07,992.13,2160000000
2022-01-27,984.41,988.6,977.24,988.36,2610000000
2022-01-28,990.11,994.21,987.79,990.46,1800000000
2022-01-31,995.91,1000.29,993.17,993.29,1680000000
2022-02-01,1000.29,1001.47,998.06,998.15,1060000000
2022-02-02,1000.57,1002.07,995.05,999.78,1180000000
2022-02-03,996.7,1002.89,996.7,1000.18,2050000000
2022-02-04,1002.29,1007.48,1001.5,1003.29,1740000000
2022-02-07,1006.52,1009.21,998.74,1006.16,1870000000
2022-02-08,1007.91,1012.07,1004.87,1011.5,1930000000
2022-02-09,1015.1,1031.47,1014.16,1029.8,4370000000
2022-02-10,1030.77,1031.72,1024.1,1029.88,2590000000
2022-02-11,1023.33,1029.84,1020.51,1028.14,2650000000
2022-02-14,1024.47,1026.31,1017.25,1021.09,2000000000
2022-02-15,1023.12,1031.08,1020.02,1029.7,2580000000
2022-02-17,1034.82,1041.37,1033.83,1035.94,3150000000
2022-02-18,1033.14,1039.55,1029.61,1035.89,3000000000
2022-02-21,1034.06,1034.2,1017.46,1019.7,3310000000
2022-02-22,1009.06,1016.98,1005.39,1016.55,2320000000
2022-02-23,1017.27,1024.37,1013.61,1021.68,1880000000
2022-02-24,1014.88,1017.46,1000.02,1004.86,3100000000
2022-02-25,1012.45,1016.23,1007.12,1012.52,1970000000
2022-02-28,1011.95,1020.54,1005.4,1016.58,1930000000
2022-03-01,1022.53,1026.64,1018.87,1021.67,2150000000
2022-03-02,1022.11,1026.04,1017.94,1023.36,2390000000
2022-03-03,1031.04,1034.67,1022.74,1026.15,2440000000
2022-03-04,1020.34,1021.07,1009.68,1009.68,2320000000
2022-03-07,998.92,999.46,976.93,983.58,3740000000
2022-03-08,981.04,987.76,958.08,982.97,4020000000
2022-03-09,986.57,995.07,975.27,994.96,2740000000
2022-03-10,1000.33,1004.53,995.48,998.41,2190000000
2022-03-11,995.43,1006.81,992.16,1005.31,1510000000
2022-03-14,1003.31,1008.61,1000.12,1008.36,1350000000
2022-03-15,1004.58,1008.78,994.33,998.72,1600000000
2022-03-16,1005.67,1012.9,1002.14,1011.95,1650000000
2022-03-17,1018.02,1023.85,1016.81,1019.17,1780000000
2022-03-18,1021.54,1023.14,1015.02,1015.02,1940000000
2022-03-21,1018.09,1019.31,1007.97,1010.88,1950000000
2022-03-22,1009.95,1014.46,1008.5,1012.53,1640000000
2022-03-23,1016.13,1017.42,1007.85,1008.61,1200000000
2022-03-24,1007.67,1014.29,1006.35,1012.34,1220000000
2022-03-25,1013.95,1014.35,1006.35,1008.81,1070000000
2022-03-28,1010.49,1015.65,1008.71,1012.43,924320000
2022-03-29,1014.63,1018.53,1012.59,1016.8,1200000000
2022-03-30,1019.64,1026.1,1017.18,1022.83,1800000000
2022-03-31,1022.09,1024.41,1017.94,1019.67,975050000
2022-04-01,1018.2,1024.14,1016.6,1023.66,1370000000
2022-04-04,1025.39,1026.23,1020.19,1022.81,1190000000
2022-04-05,1024.11,1027.07,1019.37,1021.32,1080000000
2022-04-07,1015.57,1016.32,1002.48,1006.38,1860000000
2022-04-08,1008.22,1010.39,1002.48,1006.33,1260000000
2022-04-11,1003.6,1005.48,998.66,1002.47,951770000
2022-04-12,998.53,1001.18,995.24,996.54,851000000
2022-04-18,991.83,998.46,990.37,991.8,1240000000
2022-04-19,997.53,999.75,991.54,991.59,1300000000
2022-04-20,992.32,997.94,989.97,993.94,1510000000
2022-04-21,997.94,1001.89,995.88,998.37,1060000000
2022-04-22,994.51,996.85,989.48,995.8,1380000000
2022-04-25,987.15,989.08,982.54,983.07,1810000000
2022-04-26,987.52,990.66,981.09,981.16,2080000000
2022-04-27,980.9,982.69,974.86,978.76,1400000000
2022-04-28,979.57,985.22,977.16,983.54,1450000000
2022-04-29,983.67,989.38,983.25,983.56,1320000000
2022-05-03,983.39,984.8,976.79,979.01,1580000000
2022-05-05,986.61,989.4,976.89,976.98,1820000000
2022-05-06,967.76,972.1,963.95,966.79,1450000000
2022-05-09,964.09,964.49,953.46,954.33,1650000000
2022-05-10,953.02,965.49,948.9,965.49,2200000000
2022-05-11,964.18,965.66,955.25,961.66,2100000000
2022-05-12,958.02,958.73,945.9,950.31,2000000000
2022-05-13,955.93,958.63,949.3,953.06,2030000000
2022-05-17,961.01,971.8,956.04,970.51,1900000000
2022-05-18,972.63,979.27,967.11,977.01,1650000000
2022-05-19,964.11,971.48,961.58,966.84,1220000000
2022-05-20,975.45,980.31,973.07,977.36,1270000000
2022-05-23,981.02,986.98,978.41,986.94,1290000000
2022-05-24,986.94,987.55,978.75,979.56,1190000000
2022-05-25,983.16,988.85,977.13,977.46,1240000000
2022-05-26,981.26,985.03,979.96,983.09,1090000000
2022-05-27,990.58,992.21,982.59,987.08,1270000000
2022-05-30,994.38,998.18,990.79,995.88,991490000
2022-05-31,995.6,1002.27,992.26,1002.24,2040000000
2022-06-01,1000.98,1004.63,997.2,1002.24,1560000000
2022-06-02,999.3,1000.33,994.25,995.9,1340000000
2022-06-06,997.63,998.8,987.92,995.24,1420000000
2022-06-07,992.69,993.52,984.36,986.07,1340000000
2022-06-08,990.39,991.57,983.94,988.66,1230000000
2022-06-09,988.71,995.94,987.87,993.15,2350000000
2022-06-10,989.69,992.73,985.84,987.61,1460000000
2022-06-13,975.27,978.03,967.11,968.75,1580000000
2022-06-14,968.12,974.12,964.07,970.69,1370000000
2022-06-15,971.21,972.11,962.64,965.91,1470000000
2022-06-16,972.18,973.71,944.78,944.9,2450000000
2022-06-17,941.07,952.25,936.57,945.05,2640000000
2022-06-20,942.82,950.24,940.16,946.34,1330000000
2022-06-21,952.71,956.85,947.16,954.71,1450000000
2022-06-22,950.86,951.83,939.3,945.8,1490000000
2022-06-23,948.14,948.58,940.87,943.42,1350000000
2022-06-24,949.69,951.68,943.69,950.36,1310000000
2022-06-27,956.47,961.87,954.97,958.71,1230000000
2022-06-28,958.59,969.95,955.48,968.73,1230000000
2022-06-29,963.19,965.61,959.57,963.08,965400000
2022-06-30,963.43,965.55,948.8,951.07,1510000000
2022-07-01,953.74,958.2,948.88,955.99,1100000000
2022-07-04,957.05,959.09,949.52,950.85,1010000000
2022-07-05,955.02,957.81,941.19,943.49,1560000000
2022-07-06,943.19,947.33,936.9,944.15,1580000000
2022-07-07,946.14,956.59,943.1,954.85,1560000000
2022-07-08,959.41,960.27,950.81,954.36,1270000000
2022-07-11,953.03,955.82,949.09,955.75,1070000000
2022-07-12,953.07,954.76,945.46,948.5,929760000
2022-07-14,946.02,949.83,938.29,942.57,1580000000
2022-07-15,943.48,944.22,929.92,940.9,1600000000
2022-07-18,944.45,949.64,941.38,947.96,1070000000
2022-07-19,944.56,945.85,932.17,940.27,1330000000
2022-07-20,945.45,946.16,938.35,941.96,1320000000
2022-07-21,941.07,946.97,938.22,944.99,1550000000
2022-07-22,948.57,952.24,942.27,950.2,2930000000
2022-07-25,950.58,955.54,945.61,953.07,1050000000
2022-07-26,955.13,956.13,949.36,950.42,1200000000
2022-07-27,951.54,959.04,947.73,958.73,1140000000
2022-08-01,962.56,967.61,958.52,965.53,1830000000
2022-08-02,963.5,968.51,961.61,965.65,1440000000
2022-08-03,965.3,969.58,961.6,967.19,1240000000
2022-08-04,969.83,971.85,963.13,967.29,1360000000
2022-08-05,969.56,970.31,964.1,969.41,1510000000
2022-08-08,969.23,979.06,961.49,979.06,1420000000
2022-08-09,978.49,984.8,975.64,982.23,1180000000
2022-08-10,980.68,983.24,974.81,983.12,1520000000
2022-08-11,987.14,987.83,978.63,985.62,1690000000
2022-08-15,985.67,990.44,982.39,986.65,1340000000
2022-08-16,989.11,989.96,983.73,986.68,1490000000
2022-08-17,987.75,993.44,985.67,991.48,1560000000
2022-08-18,989.84,991.92,984.87,989,1230000000
2022-08-19,987.1,989.97,981.73,983.35,1170000000
2022-08-22,981.75,984,972.97,976.2,1070000000
2022-08-23,975.27,989.54,972.29,987.23,1460000000
2022-08-24,986.78,992.73,982.79,988.14,2060000000
2022-08-25,993.38,997.74,990.8,995.67,1770000000
2022-08-26,996.52,998.54,990.45,995.69,1260000000
2022-08-29,982.93,989.91,980.16,985.36,1480000000
2022-08-30,987.1,996.27,984.93,994.59,1240000000
2022-08-31,989.33,998.53,987.55,996.33,1780000000
2022-09-01,993.51,995.87,981.1,984.55,1570000000
2022-09-02,984.56,987.31,976.98,983.99,1380000000
2022-09-05,984.57,984.81,977.33,982.59,1030000000
2022-09-06,986.29,993.75,984.75,990.97,1250000000
2022-09-07,988.78,990.58,983.5,989.33,1380000000
2022-09-08,993.09,995.19,985.33,987.49,1290000000
2022-09-09,991.43,996.05,988.43,993.48,948750000
2022-09-12,997.84,1004.56,997.2,1001.19,1120000000
2022-09-13,1003.06,1005.46,998.97,1001.73,1370000000
2022-09-14,991.86,998.94,990.42,996.41,1390000000
2022-09-15,997.23,997.96,988.56,989.04,1200000000
2022-09-16,986.5,988.07,979.63,981.42,2180000000
2022-09-19,982.59,984.59,979.35,981.37,1050000000
2022-09-20,986.7,990.22,983.71,985.66,1190000000
2022-09-21,986.37,988.62,983.2,983.43,1710000000
2022-09-22,981.36,992.47,977.65,989.15,1210000000
2022-09-23,988.26,990.73,980.05,980.86,1080000000
2022-09-26,977.8,978.57,970.48,974.9,1800000000
2022-09-27,975.65,979.89,970.95,972.71,1670000000
2022-09-28,965.31,969.07,962.4,963.75,1540000000
2022-09-29,968.24,973.22,954.51,956.73,1490000000
2022-09-30,955.62,959.66,952.51,954.44,1200000000
2022-10-03,952.76,956.98,936.1,937.55,1720000000
2022-10-04,948.11,950.75,939.9,946.89,1230000000
2022-10-05,951.78,953.98,944.96,948.33,1060000000
2022-10-06,951.9,957.11,950.09,950.17,1400000000
2022-10-07,951.09,952.52,941.61,946.51,950770000
2022-10-10,941.54,943.19,936.07,940.62,1200000000
2022-10-11,937.99,940.57,933.71,937.22,1090000000
2022-10-12,938.66,941.36,935.14,937.91,1310000000
2022-10-17,938.84,945.27,931.66,942.77,1600000000
2022-10-18,946.36,956.4,945.35,952.84,1430000000
2022-10-19,954.13,956.93,949.59,952.96,956060000
2022-10-20,950.21,962.98,948.53,961.71,1770000000
2022-10-21,959.65,963.66,957.8,961.6,1130000000
2022-10-25,965.9,968.66,962.9,967.32,1890000000
2022-10-26,970.18,971.42,965.33,967.34,2390000000
2022-10-27,969.81,977.2,967.09,974.96,1700000000
2022-10-28,975.35,978.08,970.35,976.57,937190000
2022-10-31,982.19,985.18,976.27,979.45,1130000000
2022-11-01,983,992.01,981.58,989.52,1270000000
2022-11-02,991.04,994.97,987.62,991.48,1010000000
2022-11-03,988.66,992.31,986.72,989.65,1040000000
2022-11-04,991.58,997.03,989.3,989.77,1200000000
2022-11-07,993.31,995.52,984.97,987.27,1240000000
2022-11-08,990.23,996.85,990.02,994.83,994710000
2022-11-09,994.96,996.86,987.55,989.39,1360000000
2022-11-10,982.93,990.3,981,987.63,1030000000
2022-11-11,999.32,1003.34,994.96,1001.3,1650000000
2022-11-14,997.43,1000.05,988.46,992.15,1040000000
2022-11-15,993.04,996.3,989.2,992.23,1250000000
2022-11-16,991.42,991.67,981.99,984.61,1260000000
2022-11-17,981.81,983.21,977.47,980.74,1010000000
2022-11-18,980.92,983.55,977.37,981.62,932840000
2022-11-21,978.92,986.35,976.91,984.74,911520000
2022-11-22,985.15,991.22,979.59,981.97,1400000000
2022-11-23,985.06,990.17,983.13,987.84,1320000000
2022-11-24,991.12,992.12,984.82,988.13,948240000
2022-11-25,985.35,985.84,980.42,983.27,743710000
2022-11-28,978.91,982.56,976.28,979.53,793310000
2022-11-29,981.12,987.37,978.47,986.92,1080000000
2022-11-30,987.32,994.48,983.53,993.78,1730000000
2022-12-01,996.86,997.99,992.39,994.36,1310000000
2022-12-02,993.63,994.21,985.39,987.3,843550000
2022-12-06,985.74,986.56,980.06,983.77,1180000000
2022-12-07,983.25,987.36,977.78,978.83,1040000000
2022-12-08,979.22,980.26,972.84,977.47,956890000
2022-12-09,977.9,983.22,974.63,979.01,817210000
2022-12-13,982.87,984.62,977.14,981.17,962510000
2022-12-14,983.5,987.28,981.22,984.7,987360000
2022-12-15,983.87,985.33,975.72,978.58,1090000000
2022-12-16,975.34,980.6,973.29,980.24,1540000000
2022-12-19,979.57,982.62,975.22,979.42,1170000000
2022-12-20,979.8,980.49,968.38,973.67,1080000000
2022-12-21,975.13,975.3,969.31,973.64,940280000
2022-12-22,976.12,978.43,973.8,977.86,678330000
2022-12-23,974.47,979.92,972.89,978.21,739020000
2022-12-26,980.11,985.48,979.23,983.51,525430000
2022-12-27,986.71,998.02,986.02,996.07,1220000000
2022-12-28,996.23,1002.07,994.18,1000.54,814760000
2022-12-29,998.37,1011.44,995.9,1010.19,1170000000
2022-12-30,1010.12,1014.08,1005.1,1005.24,1770000000
2023-01-03,1009.84,1016.78,1007.95,1013.39,1190000000
2023-01-04,1013.3,1018.7,1005.99,1009.9,1400000000
2023-01-05,1009.94,1011.34,999.82,1002.46,1770000000
2023-01-06,1003.79,1011.48,1002.84,1007.61,1660000000
2023-01-09,1015.57,1020.24,1014.48,1017.96,1400000000
2023-01-10,1019.61,1020.39,1012.62,1017.02,1420000000
2023-01-11,1017.2,1018.37,1008.59,1011.61,1300000000
2023-01-12,1013.26,1015.1,1006.74,1011.8,1170000000
2023-01-13,1014.31,1016.63,1001.5,1006.49,1840000000
2023-01-16,1009.29,1012.57,1003.5,1007.45,1090000000
2023-01-17,1007.91,1009.95,1002.53,1004.34,1020000000
2023-01-18,1005.34,1010.03,1003.28,1008.22,1090000000
2023-01-19,1005.61,1011.63,1004.83,1010.31,1010000000
2023-01-20,1009.04,1009.82,998.39,1001.97,1610000000
2023-01-23,1004.42,1010.64,1001.88,1006.08,1110000000
2023-01-24,1009.8,1013.53,1004.93,1005.12,824130000
2023-01-25,1007.48,1008.75,1002.17,1005.04,1170000000
2023-01-26,1004.97,1006.22,994.82,997.69,1290000000
2023-01-27,999.54,1005.32,996.04,1003.12,1160000000
2023-01-30,1004.06,1005.2,999.3,1002.72,1260000000
2023-01-31,1002.86,1003.55,992.13,992.95,1590000000
2023-02-01,996.56,1003.93,995.91,1002.39,1130000000
2023-02-02,1004.03,1007.11,998.64,999.11,770560000
2023-02-03,999.61,1005.74,996.94,1004.22,844000000
2023-02-06,1001.86,1003.32,997.04,998.63,641980000
2023-02-07,1000.28,1004.09,995.65,998.25,1030000000
2023-02-08,1000.64,1001.49,990.31,992.32,998630000
2023-02-09,992.04,994.08,984.62,991.51,1220000000
2023-02-10,990.12,992.38,985.45,989.1,1260000000
2023-02-13,986.1,993.03,984.47,990.97,904320000
2023-02-14,993.26,994.65,983.71,986.08,1150000000
2023-02-15,985.32,990.02,982.18,986.19,6890000000
2023-02-16,990.55,995.98,987.33,994.81,991590000
2023-02-17,991.95,993.57,985.41,990.44,1280000000
2023-02-20,992.72,993.47,987.82,991.6,959070000
2023-02-21,992.62,998.94,987.36,997.76,966650000
2023-02-22,995.42,996.87,988.97,991.27,934190000
2023-02-23,989.8,990.96,982.75,986.26,1230000000
2023-02-24,986.85,987.62,972.22,973.75,1160000000
2023-02-27,973.4,975.96,968.82,969.33,987840000
2023-02-28,973.97,976.73,964.03,965.56,2030000000
2023-03-01,969.37,972.6,965.61,966.94,1090000000
2023-03-02,966.41,973.55,962.01,965.31,1250000000
2023-03-03,966.55,966.76,958.58,960.9,1860000000
2023-03-07,965.74,972.48,965.36,967.02,1750000000
2023-03-08,958.13,964.54,953.36,961.77,1400000000
2023-03-09,964.2,968.3,958.88,962.35,1230000000
2023-03-10,955.95,959.01,951.63,954.28,1040000000
2023-03-13,951.32,959.25,938.67,939.39,2020000000
2023-03-14,933.92,939.42,906.76,910.71,2990000000
2023-03-15,923.91,944.35,923.56,937.98,1770000000
2023-03-16,928.13,936.37,921.9,932.8,1720000000
2023-03-17,939.65,946.53,933.89,940.4,1840000000
2023-03-20,937.54,944.41,925.89,933.94,1390000000
2023-03-21,940,951.41,938.19,949.49,1210000000
2023-03-22,954.93,958.93,951.26,956.67,1370000000
2023-03-23,954.89,965.39,951.84,961.29,1420000000
2023-03-24,963.69,966.12,958.44,960.41,970430000
2023-03-27,962.36,962.91,956.06,960.01,760850000
2023-03-28,965.41,968.63,964.04,967.78,1430000000
2023-03-29,970.93,974.3,965.49,971.45,1030000000
2023-03-30,971.63,975.04,964.65,969.55,1050000000
2023-03-31,970.47,976.98,968.78,974.26,745130000
2023-04-03,975.01,977.46,961.42,964.83,758790000
2023-04-04,965.83,967.34,958.09,961.27,944510000
2023-04-05,960.74,961.44,944.75,946.12,1010000000
2023-04-07,947.86,955,945.92,950.93,936500000
2023-04-10,950.72,966.35,946.22,963.52,775730000
2023-04-11,964.87,966.41,959.95,965.51,992930000
2023-04-12,965.82,966.28,952.52,961.76,1200000000
2023-04-17,961.08,969.22,957.44,966.09,1120000000
2023-04-18,965.53,966.54,957.56,961,1020000000
2023-04-19,956.55,962.49,951.54,953.8,1230000000
2023-04-20,952.83,954.96,941.16,943.5,1680000000
2023-04-21,942.37,948.37,931.7,938.5,2050000000
2023-04-24,936.02,940.92,934.52,939.38,1080000000
2023-04-25,938.92,940.6,930.36,931.62,1330000000
2023-04-26,934.71,939.02,926.85,934.54,1340000000
2023-04-27,931.15,931.67,921.36,924.98,818980000
2023-04-28,928.16,932.89,918.86,922.72,939540000
2023-05-02,925.86,928.64,918.67,927.01,1030000000
2023-05-03,922.56,930.73,913.14,929.5,1650000000
2023-05-08,936.05,949.68,932.71,949.68,1600000
2023-05-09,949.51,953.21,944.15,949.21,1410000
2023-05-10,947.47,953.15,943.91,951.69,1180000
2023-05-11,953.01,956.54,948.56,950.57,1470000
2023-05-12,948.57,950.23,938.38,947.72,1500000
2023-05-15,954.75,954.75,933.29,935.87,1720000
2023-05-16,936.03,939.41,932.18,934.35,1400000
